"id","repository_name","home_page","oai_pmh"
4300,PSNZIR: Perpustakaan Sultanah Nur Zahirah Institutional Repository,http://umt-ir.umt.edu.my/xmlui,http://umt-ir.umt.edu.my/xmlui/oai
4301,Kettering University Digital Commons,http://digitalcommons.kettering.edu/,http://digitalcommons.kettering.edu/do/oai/
4302,IAIN SMH Banten Institutional Repository,http://repository.iainbanten.ac.id,http://repository.iainbanten.ac.id/cgi/oai2
4303,BearWorks | Missouri State University Research,http://bearworks.missouristate.edu,http://bearworks.missouristate.edu/cgi/oai
4304,OAR@UM,https://www.um.edu.mt/library/oar/,https://www.um.edu.mt/library/oar/oai/openaire
4305,Repositorio Digital UNGRD,http://repositorio.gestiondelriesgo.gov.co/,
4306,Repositorio Universidad de la Costa - RediCUC,http://repositorio.cuc.edu.co/,http://repositorio.cuc.edu.co/oai/request
4307,Trakia University - Digital Repository,http://dspace.uni-sz.bg,
4308,Intézményi publikációk repozitóriuma,http://publikacio.uni-eszterhazy.hu/,http://publikacio.uni-eszterhazy.hu/cgi/oai2
4309,Aristotle University of Thessaloniki - IKEE,http://ikee.lib.auth.gr,http://ikee.lib.auth.gr/oai2d
4310,YEUNGNAM UNIVERSITY: Home,http://ir.yu.ac.kr,http://ir.yu.ac.kr/oai
4311,Sistema Online de Apoio a Eventos do CLAEC - SOAE,http://eventos.claec.org/,http://eventos.claec.org/index.php/index/index/oai
4312,Illinois Data Bank,https://databank.illinois.edu/,
4313,"Publicationserver BOKUePub
University of Natural Resources and Life Sciences, Vienna",http://www.boku.ac.at/bib/publikationsserver-bokuepub/,http://epub.boku.ac.at/oai
4314,Pusat Dokumentasi Karya Ilmiah Institut Seni Indonesia Surakarta,http://repository.isi-ska.ac.id/,http://repository.isi-ska.ac.id/cgi/oai2
4315,Welcome to Repository Universitas Katolik Widya Mandira - Repository Universitas Katolik Widya Mandira,http://repository.unwira.ac.id/,http://repository.unwira.ac.id/cgi/oai2
4316,Scholar Works at Harding University,http://scholarworks.harding.edu/,http://scholarworks.harding.edu/do/oai/
4317,Digital Commons @ CIIS | California Institute of Integral Studies Research,http://digitalcommons.ciis.edu/,http://digitalcommons.ciis.edu/do/oai/
4318,DiZbi.HAZU | Digitalna zbirka Hrvatske akademije znanosti i umjetnosti,http://dizbi.hazu.hr/,
4319,CurateND,https://curate.nd.edu/,
4320,Welcome to Musi Charitas Catholic University Repository - Musi Charitas Catholic University Repository,http://eprints.ukmc.ac.id/,http://eprints.ukmc.ac.id/cgi/oai2
4321,The DMA Repository,http://repo.dma.dp.ua/,http://repo.dma.dp.ua/cgi/oai2
4322,Repositorio Institucional Digital de la Universidad Católica Sedes Sapientiae,http://repositorio.ucss.edu.pe/,http://repositorio.ucss.edu.pe/oai
4323,SZTE Egyetemi kiadványok/University of Szeged Repository of Papers and Books,http://acta.bibl.u-szeged.hu/,http://acta.bibl.u-szeged.hu/cgi/oai2
4324,Home | Tomsk state university Research library,http://vital.lib.tsu.ru/,
4325,Repository of the Research Institute of Agricultural Economics (AKI),http://repo.aki.gov.hu/,http://repo.aki.gov.hu/cgi/oai2
4326,KINU Repository(통일연구원),http://repo.kinu.or.kr/,http://repo.kinu.or.kr/oai/request
4327,DGIST Repository,http://scholar.dgist.ac.kr/,http://scholar.dgist.ac.kr/oai
4328,Lumieres - Repositorio institucional Universidad de América: Home,http://repository.uamerica.edu.co/,http://repository.uamerica.edu.co/oai/request
4329,Eszterhazy Karoly University - Ph. D. dissertations,http://disszertacio.uni-eszterhazy.hu/,http://disszertacio.uni-eszterhazy.hu/cgi/oai2
4330,Filo Digital : Repositorio Institucional de la Facultad de Filosofía y Letras de la Universidad de Buenos Aires.Argentina,http://repositorio.filo.uba.ar/xmlui/,http://repositorio.filo.uba.ar/oai/
4331,LaCRIS: University of Lapland Current Research System,https://lacris.ulapland.fi,https://lacris.ulapland.fi/ws/oai
4332,Repositorio Institucional Universidad Centroamericana José Simeón Cañas,http://repositorio.uca.edu.sv/,
4333,OSACEAeR - Odessa State Academy of Civil Engineering and Architecture electronic Repository,http://mx.ogasa.org.ua/,
4334,UVaDOC : Repositorio Documental de la Universidad de Valladolid,http://uvadoc.uva.es,http://uvadoc.uva.es/oai/request
4335,Welcome to Institutional Repository ISI Surakarta - Institutional Repository ISI Surakarta,http://repository.isi-ska.ac.id/,http://repository.isi-ska.ac.id/cgi/oai2
4336,Yamagata University Academic Repository,https://yamagata.repo.nii.ac.jp/,http://yamagata.repo.nii.ac.jp/oai
4337,"Digital Repository
National Institute of Technology Goa
Farmagudi, Ponda, Goa - 403401 | E-mail: library@nitgoa.ac.in | Phone: 0832-2404223
",http://idr.nitgoa.ac.in:8080/jspui/,
4338,ScholarWorks,https://scholarworks.unr.edu/,https://scholarworks.unr.edu/oai
4339,Welcome to Repository Sekolah Bisnis IPB - Repository Sekolah Bisnis IPB,http://repository.sb.ipb.ac.id,http://repository.sb.ipb.ac.id/cgi/oai2
4340,Kepository UNIKOM,http://kepo.unikom.ac.id,http://kepo.unikom.ac.id/cgi/oai2
4341,KYOTO GAKUEN UNIVERSITY ACADEMIC REPOSITORY,https://kyotogakuen.repo.nii.ac.jp/,
4342,Universitas Muhammadiyah Sidoarjo,http://eprints.umsida.ac.id/,http://eprints.umsida.ac.id/cgi/oai2
4343,Iwate University Repository,https://iwate-u.repo.nii.ac.jp,http://iwate-u.repo.nii.ac.jp/oai
4344,DSpace of University Hassiba Benbouali Chlef - Algeria,http://dspace.univ-chlef.dz:8080/jspui/,http://dspace.univ-chlef.dz:8080/oai/request?verb=Identify
4345,Welcome to Repository - IAIN Syekh Nurjati Cirebon,http://repository.syekhnurjati.ac.id,http://repository.syekhnurjati.ac.id/cgi/oai2
4346,Univ. HKBP Nommensen,http://perpustakaan.uhn.ac.id/index.php?pageku=repository,http://perpustakaan.uhn.ac.id/index.php?pageku=repository
4347,Electronic Archive Khmelnitskiy National University ELARKHNU,http://elar.khnu.km.ua/jspui/,http://elar.khnu.km.ua/oai
4348,Welcome to IR@NCL: Institutional Repository of CSIR-National Chemical Laboratory. Hosted on CSIR-Central (www.csircentral.net),http://ncl.csircentral.net,http://ncl.csircentral.net/cgi/oai2
4349,ePrints@Bangalore University,http://eprints-bangaloreuniversity.in/,http://eprints-bangaloreuniversity.in/cgi/oai2
4350,Eleftherios Giovanis-Dep.Economics-University of Verona,http://www.dse.univr.it/?ent=persona&id=26421&lang=i%2Fmain%3Fentnull%27#tab-ricerca,
4351,Kashan University of Medical Sciences,http://eprints.kaums.ac.ir,http://eprints.kaums.ac.ir/cgi/oai2
4352,ePLUS - Paris Lodron University Salzburg,http://eplus.uni-salzburg.at/,http://eplus.uni-salzburg.at/oai
4355,ScholarWorks @ UVM,http://scholarworks.uvm.edu/,http://scholarworks.uvm.edu/do/oai/
4356,Electronic Sumy State Pedagogical University named after A. S. Makarenko Institutional Repository,http://repository.sspu.sumy.ua/,http://repository.sspu.sumy.ua/oai/request
4357,Welcome to Repository - IAIN Syekh Nurjati Cirebon Repository,http://repository.syekhnurjati.ac.id/,http://repository.syekhnurjati.ac.id/cgi/oai2
4358,Kansai Gaidai University Repository,https://kansaigaidai.repo.nii.ac.jp/,http://kansaigaidai.repo.nii.ac.jp/oai
4359,Konan University　Repository,http://konan-u.repo.nii.ac.jp,http://konan-u.repo.nii.ac.jp/oai
4360,Welcome to TRUSpace | TRUSpace,http://tru.arcabc.ca,http://tru.arcabc.ca/oai2
4361,Repositori Universitas Bhayangkara Jakarta Raya,http://repository.ubharajaya.ac.id/,http://repository.ubharajaya.ac.id/cgi/oai2
4362,"Institutional Repository of the State Higher Educational Institution ""National Academy of Statistics, Accounting and Auditing"" Інституційний репозитарій Національної академії статистики, обліку та аудиту",http://194.44.12.92:8080/jspui/community-list?locale=en,http://194.44.12.92:8080/jspui/community-list
4363,VTC Institutional Repository,http://repository.vtc.edu.hk/,http://repository.vtc.edu.hk/do/oai/
4364,Brandman Digital Repository,http://digitalcommons.brandman.edu/,http://digitalcommons.brandman.edu/do/oai/
4365,bonndoc - Der Publikationsserver der Universität Bonn,https://bonndoc.ulb.uni-bonn.de,https://bonndoc.ulb.uni-bonn.de/oai
4366,UCCSpace: Home,http://erl.ucc.edu.gh/dspace,
4367,DigitalCommons@Collin,http://digitalcommons.collin.edu/,http://digitalcommons.collin.edu/do/oai/
4368,EFEKTIVITAS ORGANISASI TAGANA ( Taruna Siaga Bencana ) DALAM MENANGGULANGI BENCANA ALAM DI KOTA BENGKULU ,http://repository.unib.ac.id/1542/,http://repository.unib.ac.id/1542/
4369,Welcome to Repository UMMI - Repository UMMI,http://eprints.ummi.ac.id ,http://eprints.ummi.ac.id/cgi/oai2
4370,OPUS 4 | OPUS publication server of the University of Bamberg,https://opus4.kobv.de/opus4-bamberg/home,https://opus4.kobv.de/opus4-bamberg/oai
4371,LAUR: Lebanese American University Repository,https://laur.lau.edu.lb:8443/xmlui/,https://laur.lau.edu.lb:8443/oai/request
4372,Repositori UIN Alauddin Makassar,http://repositori.uin-alauddin.ac.id/,http://repositori.uin-alauddin.ac.id/cgi/oai2
4373,AAB College Repository,https://dspace.aab-edu.net,https://dspace.aab-edu.net/oai
4374,DSpace Repository,https://biblio.onat.edu.ua/,https://biblio.onat.edu.ua/
4375,"Utah Law Digital Commons | SJ Quinney College of Law, University of Utah Research",http://dc.law.utah.edu,http://dc.law.utah.edu/do/oai/
4376,Edinburgh Napier Research Repository,http://www.napier.ac.uk/research-and-innovation/repository,http://napier-surface.worktribe.com/oaiprovider
4377,KIT-R : Kitami Institute of Technology Repository,https://kitami-it.repo.nii.ac.jp/,http://kitami-it.repo.nii.ac.jp/oai
4378,"EPub - Electronic publications, University of Zenica",http://www.epub.unze.ba,http://www.epub.unze.ba/adev-publikacija
4379,Okina,http://okina.univ-angers.fr,http://okina.univ-angers.fr/oai
4380,Federation University Australia | VITAL Repository 5.4.3,https://researchonline.federation.edu.au/vital/access/manager/Index,http://researchonline.federation.edu.au/vital/oai/provider?
4381,Eastern University Institutional Repository,http://dspace.easternuni.edu.bd:8080/xmlui/,
4382,Hodges University Institutional Respository,http://hodges.contentdm.oclc.org/cdm/,http://cdm17092.contentdm.oclc.org/oai/oai.php?
4383,Conference of National Aviation University,http://conference.nau.edu.ua/,http://conference.nau.edu.ua/index.php/index/index/oai
4384,HSRC Institutional Repository,http://repository.hsrc.ac.za,
4385,- Aston Data Explorer,http://researchdata.aston.ac.uk/,http://researchdata.aston.ac.uk/cgi/oai2
4386,Shinshu University Institutional Repository,https://soar-ir.repo.nii.ac.jp/,http://soar-ir.repo.nii.ac.jp/oai
4387,Colecciones digitales - Biblioteca Virtual del Banco de la República,http://babel.banrepcultural.org/cdm/about,http://babel.banrepcultural.org/oai/oai.php
4388,Allegheny College DSpace Repository,https://dspace.allegheny.edu/,
4389,Central Library &#8211; ARC (Sudan),http://arc-library.gov.sd,http://212.0.155.150:8080/jspui/
4390,Repositori Institusi Kementerian Pendidikan dan Kebudayaan - Repositori Institusi Perpustakaan Kemendikbud,http://repositori.kemdikbud.go.id,http://repositori.kemdikbud.go.id/cgi/oai2
4391,Repositorio Institucional UPTC,http://repositorio.uptc.edu.co/,
4392,ForestWorks,http://works.drew.edu/,http://works.drew.edu/do/oai/
4393,Denison Digital Commons | Denison University Research,http://digitalcommons.denison.edu/,http://digitalcommons.denison.edu/do/oai/
4394,Lumieres - Repositorio institucional Universidad de América: Home,http://repository.uamerica.edu.co,http://repository.uamerica.edu.co/oai/request
4395,Digital Showcase | Oral Roberts University Research,http://digitalshowcase.oru.edu/,http://digitalshowcase.oru.edu/
4396,Centers for Disease Control and Prevention,https://stacks.cdc.gov/,https://stacks.cdc.gov/fedora/oai
4397,Kwansei Gakuin University Repository,https://kwansei.repo.nii.ac.jp/,http://kwansei.repo.nii.ac.jp/oai
4398,Washington Research Library Consortium - Digital Collections Facility,http://islandora.wrlc.org,http://islandora.wrlc.org/oai2
4399,eONAFT,https://card-file.onaft.edu.ua/jspui/,https://card-file.onaft.edu.ua/oai/request
4400,Repository Poltekkes Kemenkes Yogyakarta,http://eprints.poltekkesjogja.ac.id,http://eprints.poltekkesjogja.ac.id/cgi/oai2
4401,"NIT,Akita College-Repository",https://akira.repo.nii.ac.jp/,
4402,Kyutacar : Kyushu Institute of Technology Academic Repository,https://kyutech.repo.nii.ac.jp/,http://kyutech.repo.nii.ac.jp/oai
4403,"Репозиторий УО ""Мозырский государственный педагогический университет имени И.П.Шамякина""",http://dspace.mspu.by,
4404,Activos Digitales IAPH,http://repositorio.iaph.es/,http://repositorio.iaph.es/oai/request
4405,Repository Poltekkes Kemenkes Yogyakarta,http://eprints.poltekkesjogja.ac.id,http://eprints.poltekkesjogja.ac.id/cgi/oai2
4406,Osaka Museum of Natural History Research Repository,https://omnh.repo.nii.ac.jp/,http://omnh.repo.nii.ac.jp/oai
4407,Kobe Tokiwa University Institutional Repository,https://kobe-tokiwa.repo.nii.ac.jp/,http://kobe-tokiwa.repo.nii.ac.jp/oai
4408,Welcome to the Registry of Open Access Repositories - Registry of Open Access Repositories,http://roar.eprints.org,
4409,ChinaXiv,http://chinaxiv.org,http://www.chinaxiv.org/oai/OAIHandler
4410,Re-UNIR,http:reunir.unir.net,
4411,Home page | Archivio della ricerca dell'Università di Modena e Reggio Emilia,https://iris.unimore.it/,https://iris.unimore.it/oai/request
4412,East African Community Institutional Repository,http://repository.eac.int,http://repository.eac.int/oai/request
4413,Kanagawa Dental Univeristy Repository,https://kdu.repo.nii.ac.jp/,http://kdu.repo.nii.ac.jp/oai
4414,Mimasaka University & Mimasaka Junior College Repository,http://mimasaka.jp/,https://mimasaka.repo.nii.ac.jp
4415,The Institutional Repository of Okazaki Women's University and Okazaki Women's Junior College,https://okazaki.repo.nii.ac.jp,
4416,Repositorio Continental: Home,http://repositorio.continental.edu.pe,http://repositorio.continental.edu.pe/oai
4417,BSEU Electronic Library,http://edoc.bseu.by:8080/,
4418,Repository of the Vitebsk State Technological University,http://rep.vstu.by/,
4419,MIUSE:Mie University Scholarly E-collections,https://mie-u.repo.nii.ac.jp/,http://mie-u.repo.nii.ac.jp/oai
4420,University of Ibadan Institutional Repository: Home,http://ir.library.ui.edu.ng,http://ir.library.ui.edu.ng/simple-search
4421,Electronic Kharkiv National Pedagogic University Institutional Repository,http://dspace.hnpu.edu.uа,http://dspace.hnpu.edu.ua/oai
4422,elarTSATU - Electronic Institutional Repository of the Tavria State Agrotechnological University,http://elar.tsatu.edu.ua/,http://elar.tsatu.edu.ua/oai/request
4423,"Digitized Rare Collection - Library, Eastern University, Sri Lanka",http://www.digital.lib.esn.ac.lk/xmlui/,http://www.digital.lib.esn.ac.lk/oai?request
4424,Welcome to Digital Library IAIN Palangka Raya - Digital Library IAIN Palangka Raya,http://digilib.iain-palangkaraya.ac.id,http://digilib.iain-palangkaraya.ac.id/cgi/oai2
4425,Welcome to Repository UNTAR - Repository UNTAR,http://repository.untar.ac.id,http://repository.untar.ac.id/cgi/oai2
4426,MUShare - collected scholarship at Marian University Indianapolis,http://mushare.marian.edu/,http://mushare.marian.edu/do/oai/
4427,Repositorio Digital de Recursos Hídricos (RDRH),http://repositorio.ana.gob.pe,http://repositorio.ana.gob.pe/oai
4428,Baskent University Open Access System,http://acikerisim.baskent.edu.tr:8080/xmlui,http://dspace.baskent.edu.tr:8080/oai/request
4429,DSpace Ana Sayfası,http://acikerisim.baskent.edu.tr,http://acikerisim.baskent.edu.tr/oai/request
4430,LSU Digital Commons,http://digitalcommons.lsu.edu/,http://digitalcommons.lsu.edu/do/oai/
4431,Humanities Commons Open Repository Exchange,https://hcommons.org/deposits,https://hcommons.org/deposits/oai/
4432,The Athenaeum,http://athenaeum.uiw.edu/,http://athenaeum.uiw.edu/do/oai/
4433,RPsico Repositorio de Psicología,http://rpsico.mdp.edu.ar,http://rpsico.mdp.edu.ar/oai/snrd
4434,RPsico Repositorio de Psicología,http://rpsico.mdp.edu.ar,http://rpsico.mdp.edu.ar/oai/snrd
4435,Academic Research Repository at the Institute of Developing Economies (ARRIDE),https://ir.ide.go.jp/,http://ir.ide.go.jp/oai
4436,UHT Institutional Repository,http://repository.hangtuah.ac.id,http://repository.hangtuah.ac.id/repository/oai2.php
4437,Welcome to UKLO Repository - UKLO Repository,http://eprints.uklo.edu.mk,http://eprints.uklo.edu.mk
4438,Sistema Institucional de Recursos Digitales - Universidad de Nariño,http://sired.udenar.edu.co,http://sired.udenar.edu.co/cgi/oai2
4439,Poly(thioacrylate)s: expanding the monomer toolbox of functional polymers - Polymer Chemistry (RSC Publishing),http://pubs.rsc.org/en/content/articlelanding/2016/py/c6py01721e#!divAbstract,
